User_ID,Country,Device_Type,Traffic_Source,Time_Spent_Minutes,Pages_Viewed,Added_to_Cart,Purchased,Price
2192.0,usa,desktop,Paid Ads,0.6,14.0,0.0,1.0,191.42
1329.0,IND,,Social,2.1,10.0,0.0,0.0,72.13
1649.0,usa,Mobile,Paid Ads,5.18,7.0,1.0,0.0,379.02
2464.0,,Tablet,Referral,1.31,,0.0,,245.81
1390.0,UK,Mobile,Referral,,15.0,0.0,,
2519.0,USA,Mobile,Paid Ads,2.59,8.0,0.0,0.0,392.03
1380.0,UK,desktop,Social,0.27,9.0,1.0,0.0,220.34
4377.0,UK,Tablet,Social,,5.0,0.0,0.0,378.69
1741.0,UK,mobile,,4.82,6.0,0.0,0.0,379.02
3010.0,usa,Mobile,Referral,16.97,12.0,0.0,1.0,54.47
1819.0,USA,Tablet,Social,1.77,7.0,1.0,1.0,308.55
1672.0,Uk,Mobile,Social,2.71,7.0,0.0,0.0,183.27
3560.0,india,desktop,Social,2.58,15.0,0.0,1.0,275.47
2771.0,,desktop,Social,12.61,19.0,0.0,1.0,48.83
3996.0,USA,mobile,Paid Ads,2.63,13.0,0.0,0.0,
2211.0,india,,Social,2.92,18.0,1.0,0.0,389.88
1929.0,USA,Tablet,Referral,1.45,10.0,0.0,1.0,493.47
2539.0,usa,desktop,Referral,0.01,8.0,1.0,1.0,163.54
1912.0,india,mobile,Organic,0.59,11.0,0.0,1.0,81.79
1643.0,usa,Desktop,Social,6.09,8.0,1.0,0.0,186.12
1426.0,India,Mobile,Paid Ads,5.74,8.0,0.0,1.0,14.55
1501.0,india,Mobile,Organic,,15.0,1.0,1.0,207.34
1729.0,USA,Tablet,,3.2,2.0,1.0,1.0,457.72
2283.0,India,mobile,Paid Ads,1.76,13.0,1.0,0.0,
4584.0,usa,mobile,Organic,6.56,18.0,0.0,1.0,241.47
3118.0,usa,mobile,Organic,9.24,12.0,1.0,0.0,288.45
3525.0,USA,Mobile,Referral,11.47,8.0,0.0,0.0,94.05
4249.0,India,desktop,Organic,0.96,17.0,1.0,0.0,168.4
1456.0,UK,Mobile,Paid Ads,5.94,6.0,0.0,1.0,456.12
3236.0,Uk,Mobile,Social,16.48,16.0,0.0,0.0,151.39
1290.0,IND,Mobile,,5.26,,1.0,,319.5
4591.0,USA,desktop,Social,2.16,10.0,0.0,1.0,72.79
4836.0,usa,Desktop,Referral,5.05,2.0,0.0,0.0,336.58
1919.0,india,Tablet,Referral,5.83,13.0,1.0,,143.18
3339.0,India,Desktop,Referral,2.53,1.0,0.0,0.0,119.48
2969.0,Uk,Desktop,Paid Ads,0.55,18.0,0.0,0.0,66.46
1755.0,IND,Mobile,Social,4.67,14.0,0.0,0.0,28.18
2658.0,,Desktop,Paid Ads,8.1,3.0,1.0,0.0,484.09
2834.0,India,Mobile,Paid Ads,30.11,15.0,0.0,1.0,209.88
2306.0,Uk,Mobile,Organic,1.26,9.0,1.0,1.0,389.92
2567.0,USA,Tablet,Social,6.03,13.0,1.0,0.0,460.44
2869.0,Uk,mobile,Organic,,5.0,1.0,0.0,105.99
1376.0,USA,Mobile,Referral,17.5,5.0,1.0,1.0,435.58
4729.0,UK,Desktop,Referral,0.06,2.0,0.0,1.0,355.47
,India,,Paid Ads,2.22,1.0,0.0,0.0,291.1
1507.0,Uk,Desktop,Paid Ads,0.4,17.0,0.0,0.0,405.49
2436.0,IND,mobile,Organic,4.85,19.0,,0.0,59.78
,,desktop,Organic,2.07,17.0,0.0,1.0,
4426.0,India,mobile,Paid Ads,6.6,9.0,1.0,1.0,
,india,Tablet,Social,3.33,10.0,,1.0,448.51
,india,mobile,Paid Ads,2.72,15.0,1.0,0.0,53.9
4258.0,Uk,mobile,Social,2.14,13.0,0.0,1.0,490.08
4102.0,Uk,Tablet,Organic,,17.0,1.0,0.0,59.4
3307.0,USA,Tablet,Referral,1.15,7.0,,0.0,332.6
1420.0,India,,Referral,5.1,4.0,0.0,0.0,331.94
2552.0,USA,Mobile,Organic,3.43,3.0,0.0,1.0,465.97
4622.0,IND,desktop,Organic,0.36,1.0,1.0,1.0,164.95
1303.0,UK,desktop,Referral,3.93,7.0,1.0,0.0,169.35
1941.0,india,desktop,Social,0.28,5.0,1.0,0.0,423.92
4110.0,usa,mobile,Organic,3.58,17.0,1.0,0.0,489.39
4560.0,usa,Tablet,Social,16.76,17.0,1.0,1.0,19.92
4715.0,India,Tablet,Social,1.84,15.0,0.0,1.0,319.48
3589.0,India,Tablet,Referral,6.43,3.0,1.0,0.0,125.6
4741.0,usa,Mobile,Social,6.84,3.0,1.0,0.0,365.34
2301.0,,Tablet,Referral,2.59,2.0,1.0,1.0,387.5
,india,Tablet,Organic,4.5,,0.0,0.0,382.45
2089.0,IND,mobile,Paid Ads,3.19,13.0,1.0,0.0,220.58
3155.0,IND,Desktop,Paid Ads,1.67,6.0,1.0,1.0,83.11
3315.0,USA,desktop,Paid Ads,7.03,5.0,0.0,1.0,294.46
3269.0,india,mobile,Paid Ads,6.07,13.0,,1.0,395.57
2827.0,UK,mobile,Paid Ads,11.54,1.0,0.0,0.0,456.54
2553.0,India,mobile,Paid Ads,4.81,18.0,0.0,0.0,229.06
4161.0,India,desktop,Social,2.46,7.0,1.0,1.0,126.61
1692.0,UK,mobile,Social,6.26,17.0,1.0,1.0,63.82
1254.0,USA,Desktop,Paid Ads,4.83,8.0,,0.0,399.81
2478.0,USA,,Organic,4.79,19.0,0.0,1.0,269.97
3300.0,India,Desktop,Organic,9.48,16.0,1.0,1.0,338.72
1256.0,India,Tablet,Social,12.07,14.0,0.0,1.0,83.82
3430.0,UK,Tablet,Social,0.99,10.0,0.0,0.0,8.26
1441.0,,mobile,Paid Ads,1.88,2.0,1.0,1.0,483.95
2881.0,UK,mobile,Organic,5.25,16.0,1.0,0.0,406.39
3646.0,USA,desktop,Referral,4.07,13.0,0.0,1.0,203.01
2113.0,UK,Mobile,Paid Ads,5.28,5.0,1.0,0.0,231.29
4820.0,UK,Desktop,Social,2.84,18.0,0.0,0.0,464.89
,UK,desktop,Social,2.66,11.0,1.0,1.0,107.79
1581.0,india,desktop,Social,0.63,5.0,1.0,0.0,402.4
4115.0,Uk,Desktop,Referral,4.89,13.0,1.0,0.0,13.88
2735.0,India,Desktop,Organic,,1.0,1.0,1.0,438.48
4735.0,usa,Tablet,Social,5.56,6.0,0.0,0.0,296.7
3645.0,UK,Mobile,Paid Ads,853.5,11.0,0.0,1.0,4828.0
1018.0,usa,mobile,Referral,1.48,10.0,0.0,,354.7
2124.0,Uk,Mobile,Organic,0.77,1.0,0.0,0.0,38.49
4985.0,India,Mobile,Paid Ads,0.12,16.0,0.0,0.0,101.79
3654.0,USA,mobile,Paid Ads,2.38,13.0,0.0,0.0,206.46
4837.0,usa,Mobile,Referral,1.21,16.0,1.0,0.0,310.84
,,desktop,Referral,3.38,15.0,1.0,1.0,76.55
2565.0,usa,desktop,Referral,3.71,7.0,0.0,1.0,192.85
4832.0,USA,mobile,Social,2.15,14.0,0.0,,134.14
3080.0,UK,mobile,Organic,6.93,11.0,0.0,,324.56
2993.0,usa,Desktop,Social,588.0,13.0,,1.0,9200.800000000001
,USA,,Referral,1.19,5.0,0.0,1.0,87.16
2547.0,Uk,Mobile,Referral,9.05,18.0,0.0,1.0,98.68
4701.0,india,Mobile,Referral,,3.0,1.0,0.0,
1861.0,USA,mobile,Social,1.3,12.0,1.0,0.0,229.51
1154.0,india,Mobile,Paid Ads,4.12,7.0,0.0,0.0,360.46
,india,Tablet,Referral,,15.0,0.0,0.0,
1904.0,India,desktop,Social,0.21,1.0,1.0,1.0,
2269.0,,Mobile,Referral,1.75,19.0,1.0,0.0,196.48
1404.0,Uk,,Social,11.76,10.0,1.0,1.0,144.23
1843.0,india,Desktop,Organic,0.96,14.0,1.0,0.0,366.0
2782.0,IND,Tablet,Organic,7.21,15.0,1.0,1.0,398.97
2564.0,UK,Mobile,Social,6.41,2.0,0.0,0.0,167.83
2184.0,india,desktop,Referral,0.56,17.0,1.0,1.0,313.37
1746.0,USA,Mobile,Social,2.0,10.0,1.0,1.0,93.4
2725.0,india,mobile,Organic,1.05,5.0,1.0,0.0,396.53
4188.0,USA,Tablet,Social,0.12,6.0,1.0,0.0,144.22
1270.0,USA,Mobile,Organic,,6.0,1.0,0.0,89.62
1769.0,IND,Tablet,Organic,,6.0,1.0,,470.28
2715.0,india,Mobile,Paid Ads,0.91,14.0,1.0,0.0,214.13
2510.0,india,desktop,Referral,0.48,13.0,1.0,0.0,323.53
4956.0,usa,desktop,Social,3.74,13.0,1.0,0.0,405.56
1171.0,UK,Tablet,Referral,1.95,10.0,1.0,0.0,344.64
1273.0,usa,Desktop,Referral,11.94,16.0,1.0,1.0,284.51
3306.0,India,Desktop,Organic,1.04,7.0,0.0,1.0,188.95
2158.0,USA,mobile,Organic,4.62,3.0,1.0,0.0,459.67
2706.0,IND,Desktop,Social,11.54,15.0,1.0,,71.1
4793.0,usa,Tablet,Social,0.24,5.0,0.0,1.0,
2771.0,india,Desktop,Social,3.63,8.0,1.0,0.0,356.38
1421.0,India,mobile,Organic,3.0,5.0,1.0,0.0,287.85
2444.0,IND,Mobile,Paid Ads,13.21,2.0,1.0,1.0,
2209.0,Uk,Desktop,Social,5.45,19.0,0.0,0.0,77.29
3411.0,india,Tablet,Organic,2.15,11.0,,1.0,224.36
4678.0,india,Tablet,Paid Ads,6.22,11.0,0.0,0.0,392.96
3425.0,Uk,mobile,Referral,4.37,3.0,1.0,1.0,373.93
4594.0,USA,mobile,Organic,2.13,13.0,0.0,0.0,324.49
1579.0,USA,desktop,Social,7.69,19.0,1.0,1.0,496.29
1890.0,usa,desktop,Social,5.52,15.0,0.0,0.0,486.45
1721.0,usa,desktop,Paid Ads,0.03,6.0,1.0,1.0,203.0
4267.0,india,Mobile,Paid Ads,10.02,13.0,0.0,1.0,100.3
1880.0,UK,,Organic,2.53,18.0,0.0,0.0,234.6
2121.0,india,desktop,Paid Ads,5.18,18.0,1.0,1.0,423.07
3652.0,usa,Tablet,Organic,,1.0,1.0,1.0,231.99
3007.0,Uk,mobile,Paid Ads,10.66,11.0,1.0,0.0,171.31
3069.0,usa,Mobile,Referral,5.26,,1.0,1.0,371.91
2473.0,,mobile,Social,4.33,1.0,,1.0,326.82
4243.0,IND,Tablet,Social,19.63,19.0,0.0,1.0,484.51
1382.0,india,desktop,Referral,1.65,8.0,1.0,0.0,276.88
3181.0,IND,mobile,Social,0.34,19.0,1.0,1.0,483.9
2449.0,IND,Desktop,Social,3.63,16.0,1.0,0.0,149.01
4096.0,india,Mobile,Social,2.76,3.0,0.0,1.0,433.09
3550.0,UK,Tablet,Social,,2.0,1.0,0.0,178.71
4256.0,UK,desktop,Referral,4.84,12.0,0.0,1.0,405.79
4156.0,India,mobile,Organic,4.77,10.0,1.0,0.0,463.36
2590.0,usa,Mobile,,2.49,2.0,1.0,1.0,313.48
2786.0,UK,desktop,Referral,9.93,5.0,1.0,1.0,365.63
1143.0,USA,mobile,Social,5.27,5.0,0.0,0.0,479.53
2886.0,india,,Referral,11.03,6.0,1.0,1.0,190.7
4981.0,IND,Desktop,Referral,12.22,3.0,1.0,1.0,258.23
2702.0,india,Desktop,Organic,0.92,10.0,0.0,1.0,449.65
2435.0,usa,Tablet,Paid Ads,5.71,5.0,1.0,0.0,338.04
1223.0,Uk,Mobile,Organic,1.91,5.0,0.0,0.0,437.43
1219.0,UK,Tablet,Organic,9.05,,1.0,1.0,311.04
1178.0,UK,mobile,Social,6.6,17.0,1.0,0.0,371.17
2654.0,UK,Mobile,Referral,1.11,17.0,0.0,1.0,11.47
1432.0,IND,Desktop,Paid Ads,13.96,18.0,1.0,0.0,173.14
1264.0,USA,mobile,Referral,5.75,10.0,1.0,,386.36
1953.0,USA,desktop,Social,14.84,7.0,1.0,0.0,204.98
1428.0,UK,,Referral,1.13,11.0,0.0,,184.61
4733.0,USA,desktop,Social,10.19,14.0,1.0,1.0,476.02
3463.0,Uk,Desktop,Organic,5.51,9.0,1.0,0.0,278.51
4524.0,UK,Tablet,,4.02,17.0,0.0,0.0,100.28
3774.0,India,Mobile,Social,8.59,2.0,1.0,0.0,238.75
3244.0,IND,Desktop,Organic,5.01,17.0,1.0,0.0,261.74
2577.0,Uk,mobile,Referral,5.54,17.0,1.0,1.0,
4124.0,IND,mobile,Paid Ads,,10.0,0.0,0.0,360.52
1479.0,UK,desktop,Paid Ads,8.49,12.0,1.0,0.0,262.1
4514.0,Uk,Mobile,Referral,5.25,12.0,1.0,0.0,218.84
2353.0,UK,desktop,Paid Ads,9.3,15.0,0.0,0.0,458.17
4322.0,Uk,mobile,Referral,,9.0,,1.0,324.74
4878.0,UK,,Social,2.02,18.0,,1.0,181.26
1889.0,India,Tablet,Paid Ads,0.12,16.0,1.0,1.0,234.99
4854.0,IND,Tablet,Social,7.32,7.0,0.0,1.0,142.67
1924.0,Uk,,Social,2.0,14.0,1.0,0.0,480.41
,India,desktop,Referral,1.98,4.0,1.0,1.0,352.46
2902.0,india,Mobile,Paid Ads,5.83,3.0,0.0,1.0,199.19
2410.0,UK,Tablet,Organic,1.46,12.0,,0.0,95.69
2362.0,usa,Desktop,Organic,11.99,16.0,0.0,1.0,92.62
1777.0,Uk,Tablet,Organic,3.86,4.0,0.0,1.0,241.48
3395.0,USA,desktop,Organic,17.45,4.0,0.0,1.0,236.45
1028.0,India,Mobile,Referral,0.4,3.0,,1.0,211.81
4022.0,India,Tablet,Social,2.05,9.0,1.0,1.0,426.64
1034.0,Uk,Mobile,Paid Ads,2.4,14.0,,,489.7
4589.0,India,Desktop,Referral,6.55,12.0,1.0,0.0,180.64
2419.0,india,,Organic,1.2,10.0,0.0,0.0,150.83
3670.0,India,Mobile,Paid Ads,2.35,14.0,0.0,0.0,386.2
4365.0,usa,Tablet,Referral,12.08,12.0,1.0,,227.65
1588.0,usa,desktop,,0.61,12.0,0.0,1.0,112.7
4420.0,UK,desktop,Organic,6.84,2.0,1.0,1.0,94.56
4218.0,UK,desktop,Paid Ads,6.06,,0.0,,143.88
4138.0,USA,desktop,Paid Ads,0.7,13.0,,1.0,5.66
1903.0,india,Mobile,Organic,5.83,10.0,1.0,1.0,471.01
3567.0,usa,desktop,Social,4.22,1.0,1.0,0.0,217.97
3169.0,Uk,mobile,,1.7,1.0,1.0,0.0,46.01
1339.0,IND,Desktop,Social,1.86,8.0,0.0,0.0,86.65
1174.0,IND,Mobile,Paid Ads,8.95,6.0,1.0,1.0,165.05
2923.0,IND,Mobile,Organic,1.31,3.0,1.0,0.0,278.09
2714.0,UK,desktop,Social,3.6,,0.0,1.0,353.34
1596.0,Uk,,Social,5.72,12.0,0.0,0.0,157.39
1450.0,India,Mobile,Referral,0.7,16.0,0.0,0.0,479.02
1556.0,,desktop,Social,13.47,11.0,0.0,1.0,381.35
2159.0,India,desktop,Organic,1.51,4.0,,0.0,413.77
4926.0,IND,desktop,Organic,1.92,8.0,1.0,1.0,165.2
4087.0,USA,desktop,Social,5.48,7.0,0.0,0.0,193.58
,USA,desktop,Organic,0.41,16.0,1.0,1.0,271.34
4266.0,India,Tablet,Paid Ads,4.94,12.0,0.0,0.0,228.59
4567.0,IND,Tablet,Paid Ads,12.39,6.0,0.0,1.0,133.65
3056.0,Uk,Tablet,Organic,1.43,6.0,,0.0,498.65
4899.0,USA,,Social,2.25,11.0,0.0,1.0,424.94
3381.0,India,,,1.32,12.0,1.0,0.0,122.8
4404.0,Uk,Mobile,Social,8.54,16.0,1.0,1.0,446.74
2016.0,IND,Tablet,Organic,,16.0,1.0,1.0,295.51
3374.0,india,Mobile,Referral,2.13,16.0,0.0,0.0,11.22
3062.0,IND,Desktop,Paid Ads,4.59,4.0,1.0,1.0,176.34
1838.0,UK,desktop,Organic,2.59,12.0,1.0,1.0,17.74
2637.0,IND,mobile,Paid Ads,0.34,5.0,1.0,1.0,48.45
1225.0,Uk,Tablet,Social,14.76,9.0,1.0,1.0,93.59
4496.0,,Tablet,Referral,,18.0,1.0,,244.78
2813.0,usa,Desktop,Referral,2.95,9.0,0.0,0.0,193.74
,usa,desktop,Organic,0.92,16.0,0.0,0.0,78.75
3160.0,Uk,desktop,Paid Ads,10.03,1.0,0.0,0.0,200.3
3020.0,Uk,mobile,Referral,1.72,5.0,0.0,1.0,155.65
2451.0,india,desktop,Paid Ads,0.1,19.0,1.0,1.0,208.03
,india,Desktop,Social,1.9,3.0,1.0,,90.29
3313.0,,desktop,Social,,1.0,1.0,1.0,306.81
2514.0,UK,,Organic,0.79,14.0,1.0,1.0,27.04
2231.0,USA,Tablet,Referral,0.16,18.0,0.0,0.0,197.0
2645.0,UK,Tablet,Referral,4.32,8.0,1.0,1.0,447.97
2735.0,india,Tablet,Paid Ads,2.32,14.0,1.0,0.0,212.74
3999.0,IND,Mobile,Social,7.92,13.0,1.0,0.0,223.33
4440.0,UK,Tablet,Referral,6.58,16.0,1.0,1.0,38.66
1305.0,India,Desktop,,1.03,9.0,0.0,1.0,304.66
3059.0,usa,mobile,Organic,4.16,7.0,1.0,0.0,468.52
4416.0,UK,desktop,Referral,,3.0,0.0,0.0,149.35
,USA,Tablet,Organic,2.89,1.0,0.0,1.0,199.66
2723.0,IND,Mobile,Referral,6.26,8.0,1.0,1.0,296.14
2689.0,UK,Mobile,Referral,2.68,14.0,0.0,0.0,51.14
2517.0,Uk,Desktop,Referral,0.63,13.0,0.0,0.0,475.39
2391.0,India,mobile,Referral,0.32,7.0,1.0,0.0,236.46
4917.0,,Tablet,Paid Ads,9.61,13.0,1.0,0.0,61.97
3984.0,India,Tablet,Referral,11.1,7.0,0.0,0.0,
1419.0,IND,Mobile,Organic,2.1,5.0,1.0,,190.05
3936.0,india,Desktop,Social,0.9,4.0,1.0,1.0,nan
,usa,Mobile,Paid Ads,19.23,4.0,0.0,1.0,
3218.0,India,Mobile,Social,3.95,6.0,0.0,0.0,176.03
1133.0,india,mobile,Social,3.24,14.0,0.0,1.0,
3030.0,USA,Desktop,Social,6.77,3.0,1.0,1.0,
4012.0,IND,mobile,Social,0.92,3.0,0.0,1.0,390.04
2450.0,IND,Desktop,Social,,3.0,1.0,,157.65
4096.0,usa,Tablet,Organic,11.04,4.0,0.0,1.0,11.93
2553.0,India,desktop,Referral,0.12,,,1.0,185.94
4261.0,USA,desktop,Organic,,16.0,0.0,0.0,142.73
2164.0,Uk,Desktop,Paid Ads,4.01,19.0,0.0,1.0,454.96
4626.0,,desktop,Organic,15.06,16.0,1.0,0.0,241.56
2869.0,Uk,Mobile,Paid Ads,1.5,,0.0,0.0,121.11
2819.0,usa,Tablet,Referral,9.79,6.0,1.0,0.0,490.88
3705.0,,Tablet,,1.85,3.0,1.0,0.0,127.14
4386.0,USA,desktop,Referral,2.81,5.0,1.0,0.0,382.7
4515.0,India,Desktop,Organic,1.2,7.0,,,326.53
2342.0,IND,Mobile,Organic,9.96,5.0,1.0,1.0,233.8
2464.0,Uk,Desktop,Referral,1.09,9.0,1.0,1.0,205.89
4163.0,india,desktop,Referral,9.8,15.0,0.0,1.0,436.83
3226.0,UK,Tablet,Organic,3.04,6.0,0.0,0.0,240.17
2079.0,IND,,Referral,9.01,8.0,0.0,1.0,190.8
2178.0,IND,Desktop,Paid Ads,1.54,5.0,0.0,1.0,180.35
2695.0,Uk,mobile,Paid Ads,0.71,17.0,1.0,0.0,141.55
1110.0,usa,Desktop,Organic,4.05,10.0,0.0,0.0,207.44
3184.0,IND,mobile,Organic,3.56,1.0,0.0,0.0,64.36
3279.0,UK,Desktop,Referral,2.21,16.0,0.0,1.0,
4039.0,USA,mobile,Referral,5.44,1.0,0.0,0.0,
1467.0,IND,mobile,Social,0.5,3.0,,0.0,229.86
3779.0,USA,,Paid Ads,4.86,6.0,1.0,0.0,90.83
3528.0,India,,Organic,1.19,,1.0,0.0,57.87
4139.0,,Mobile,Organic,0.69,2.0,0.0,1.0,75.92
1813.0,USA,mobile,Organic,12.02,5.0,0.0,1.0,161.05
2272.0,IND,mobile,Organic,3.08,,1.0,0.0,228.48
1993.0,usa,Tablet,Social,7.21,10.0,,1.0,100.71
3031.0,UK,Mobile,Paid Ads,0.47,15.0,1.0,1.0,379.03
1322.0,usa,mobile,Social,,18.0,1.0,0.0,100.7
3969.0,USA,desktop,Paid Ads,3.41,17.0,1.0,0.0,66.44
1903.0,USA,Mobile,Organic,1.9,14.0,,1.0,497.3
2541.0,india,Tablet,Paid Ads,,13.0,0.0,0.0,
2999.0,india,Desktop,Organic,1.01,2.0,0.0,1.0,89.15
2815.0,,Tablet,Social,1.23,12.0,0.0,0.0,447.81
4503.0,Uk,Tablet,Paid Ads,1.7,11.0,0.0,1.0,119.39
4558.0,Uk,,Referral,10.5,,0.0,1.0,463.16
3653.0,india,Mobile,,2.73,12.0,1.0,1.0,63.89
3476.0,IND,desktop,,5.69,4.0,1.0,,421.7
4340.0,India,desktop,Referral,0.09,10.0,0.0,0.0,96.21
4780.0,usa,Mobile,Organic,8.41,12.0,1.0,0.0,469.48
4608.0,India,Mobile,Referral,1.37,7.0,1.0,1.0,289.25
1147.0,india,Mobile,Referral,1.85,6.0,1.0,0.0,99.01
2141.0,USA,Desktop,Paid Ads,0.23,8.0,1.0,0.0,423.19
1849.0,UK,Tablet,Paid Ads,2.64,11.0,0.0,1.0,198.34
1366.0,usa,desktop,Referral,9.57,6.0,0.0,1.0,367.74
3897.0,india,desktop,Referral,2.38,3.0,1.0,1.0,323.5
2089.0,IND,mobile,Referral,11.96,19.0,1.0,1.0,358.58
3038.0,,Desktop,Organic,10.1,1.0,0.0,1.0,175.14
,usa,Mobile,Paid Ads,0.32,4.0,0.0,1.0,469.72
4441.0,usa,Mobile,,1.82,19.0,0.0,1.0,282.11
1174.0,Uk,Desktop,Paid Ads,12.06,17.0,0.0,,43.39
2854.0,USA,desktop,Social,0.15,19.0,1.0,0.0,38.03
1587.0,usa,,Organic,7.26,14.0,1.0,1.0,370.42
1494.0,USA,mobile,Paid Ads,11.85,10.0,1.0,0.0,425.74
4020.0,india,desktop,Referral,7.36,9.0,0.0,1.0,349.16
2137.0,IND,Tablet,Referral,6.81,16.0,1.0,1.0,142.36
4182.0,UK,Desktop,Paid Ads,9.27,15.0,0.0,0.0,116.82
2784.0,UK,desktop,Referral,5.48,16.0,1.0,1.0,284.89
4510.0,IND,,Referral,2.75,18.0,1.0,0.0,102.41
4786.0,usa,mobile,Social,0.32,10.0,0.0,1.0,192.65
2170.0,usa,Desktop,Social,7.76,3.0,0.0,1.0,316.2
1034.0,india,Mobile,Social,11.78,7.0,1.0,0.0,146.03
1998.0,Uk,Mobile,Organic,3.58,7.0,1.0,1.0,190.84
2332.0,Uk,Tablet,Social,3.8,11.0,1.0,1.0,183.46
3585.0,Uk,desktop,Social,2.58,3.0,0.0,1.0,232.96
3797.0,USA,mobile,Social,9.72,18.0,0.0,1.0,338.81
2037.0,Uk,Tablet,Paid Ads,0.07,12.0,0.0,0.0,392.26
,IND,mobile,Referral,4.9,17.0,0.0,0.0,334.22
3604.0,UK,,Paid Ads,11.9,9.0,1.0,0.0,
2451.0,UK,mobile,Social,0.54,5.0,0.0,0.0,448.94
2751.0,USA,Desktop,Organic,15.99,18.0,1.0,0.0,292.69
3280.0,india,Tablet,Paid Ads,17.16,9.0,0.0,0.0,460.52
1704.0,IND,Desktop,Social,13.28,13.0,1.0,1.0,482.12
,UK,desktop,Organic,3.1,3.0,0.0,0.0,236.58
3986.0,IND,desktop,Organic,2.41,4.0,1.0,0.0,458.6
3934.0,UK,Mobile,Organic,6.12,18.0,0.0,1.0,185.87
3773.0,India,Mobile,Referral,1.92,15.0,1.0,,133.89
4734.0,india,Mobile,Organic,0.35,6.0,0.0,1.0,41.45
4511.0,india,desktop,Social,11.58,9.0,1.0,1.0,228.66
4573.0,India,mobile,Paid Ads,5.04,11.0,0.0,0.0,345.9
4346.0,USA,mobile,Paid Ads,1.16,13.0,0.0,1.0,
2873.0,UK,Tablet,,0.09,4.0,1.0,1.0,263.05
3123.0,UK,desktop,Referral,6.43,15.0,1.0,0.0,368.57
1438.0,UK,Mobile,Referral,9.58,17.0,0.0,1.0,448.59
4803.0,Uk,desktop,Organic,2.6,12.0,0.0,0.0,273.88
2883.0,Uk,,Social,0.42,,0.0,1.0,87.55
2979.0,Uk,mobile,Organic,5.23,7.0,0.0,1.0,424.86
1698.0,Uk,Desktop,Organic,,17.0,0.0,1.0,289.22
2312.0,Uk,Desktop,Social,0.78,11.0,0.0,0.0,380.46
3962.0,India,Tablet,Referral,,12.0,0.0,1.0,330.95
2563.0,india,desktop,Referral,3.29,13.0,1.0,0.0,35.21
3938.0,USA,Desktop,Paid Ads,3.64,1.0,1.0,0.0,88.71
,IND,Desktop,Social,8.68,18.0,1.0,0.0,146.69
3300.0,Uk,desktop,Organic,3.31,19.0,1.0,1.0,145.93
4197.0,India,mobile,Social,11.54,11.0,0.0,1.0,420.4
2200.0,UK,Tablet,Organic,9.22,18.0,0.0,1.0,301.13
4108.0,USA,Tablet,Paid Ads,5.27,10.0,0.0,0.0,46.27
3457.0,USA,Tablet,Paid Ads,0.29,6.0,0.0,,196.66
2634.0,USA,Desktop,Paid Ads,10.01,2.0,0.0,0.0,280.38
2633.0,India,mobile,Paid Ads,11.8,5.0,0.0,0.0,129.49
1126.0,IND,Tablet,Organic,2.35,10.0,1.0,1.0,24.72
2506.0,Uk,desktop,Referral,3.73,15.0,0.0,0.0,193.23
2191.0,USA,Tablet,,,14.0,0.0,0.0,233.29
3639.0,,Mobile,Paid Ads,0.07,,0.0,1.0,452.86
1293.0,UK,mobile,Referral,3.26,14.0,0.0,1.0,454.64
4916.0,india,Mobile,Social,0.69,14.0,0.0,0.0,252.7
4709.0,UK,mobile,Organic,1.01,12.0,0.0,,
2366.0,India,desktop,,3.28,4.0,0.0,0.0,322.05
2019.0,India,Desktop,Paid Ads,10.09,12.0,1.0,1.0,132.77
3357.0,India,Desktop,Social,9.31,17.0,1.0,1.0,146.43
,USA,mobile,Referral,,19.0,1.0,1.0,6.27
3575.0,,Tablet,Referral,3.3,,1.0,0.0,43.71
3587.0,india,Mobile,Referral,4.01,18.0,0.0,1.0,nan
1418.0,,desktop,Organic,8.63,6.0,1.0,0.0,322.08
1443.0,UK,Tablet,Social,6.01,9.0,1.0,0.0,110.27
1684.0,india,Desktop,Social,1.01,19.0,0.0,1.0,66.42
4629.0,usa,Tablet,Social,2.54,12.0,,0.0,310.07
3887.0,UK,Mobile,Paid Ads,13.24,11.0,0.0,0.0,327.62
3283.0,India,Desktop,Organic,0.79,,1.0,1.0,34.54
2462.0,Uk,mobile,Organic,1.17,,1.0,1.0,387.58
3261.0,Uk,desktop,Social,2.56,18.0,1.0,0.0,305.05
1084.0,,desktop,Organic,14.06,6.0,0.0,0.0,201.55
3841.0,Uk,Desktop,Social,,5.0,0.0,0.0,491.68
2767.0,UK,mobile,Social,5.59,9.0,1.0,0.0,10.05
1084.0,USA,Mobile,Social,0.71,13.0,1.0,1.0,274.7
2944.0,UK,desktop,Referral,3.72,7.0,0.0,0.0,84.05
4560.0,,Desktop,Paid Ads,,,0.0,1.0,
3112.0,IND,desktop,Organic,0.22,10.0,1.0,0.0,70.94
2669.0,IND,mobile,Paid Ads,,18.0,1.0,0.0,335.77
1662.0,india,Mobile,Referral,8.22,12.0,1.0,1.0,203.78
1626.0,India,mobile,Organic,1.8,3.0,1.0,1.0,493.22
1063.0,Uk,Tablet,Social,0.7,5.0,0.0,1.0,328.65
4414.0,India,mobile,Paid Ads,2.12,14.0,1.0,0.0,459.08
3986.0,usa,mobile,Referral,11.23,15.0,0.0,1.0,124.21
4946.0,IND,desktop,Organic,0.71,12.0,0.0,0.0,162.8
